workerId,status,Age,Education,Gender,AI.Knowledge,AI.Knowledge.2,judgment,agent,Response,experiment,outcome,modality
A2QPMJ4GADLUW2,inactive,35 - 44,undergraduate,Male,Somewhat familiar,None,Perception,tool,100,tool_exp,negative,SensoryTool
A341D5E05QH4LR,active,18 - 24,undergraduate,Male,Neither familiar  nor unfamiliar,None,Perception,tool,39,tool_exp,negative,SensoryTool
A5Z9DOJRPICW1,inactive,Over 55,high school,Female,Somewhat familiar,Moderate,Perception,tool,33,tool_exp,negative,SensoryTool
A22DVMN2Y3XHWA,active,18 - 24,high school,Female,Somewhat familiar,A little,Perception,tool,100,tool_exp,negative,SensoryTool
AIPHJXQEDNW9L,inactive,25 - 34,high school,Male,Somewhat familiar,A little,Perception,tool,100,tool_exp,negative,SensoryTool
AK3H5QRAROFGP,active,25 - 34,undergraduate,Male,Somewhat familiar,None,Perception,tool,100,tool_exp,negative,SensoryTool
A1VJ4ZOXP9PUCP,inactive,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Perception,tool,100,tool_exp,negative,SensoryTool
A3D3NEQ158WUB0,inactive,35 - 44,high school,Male,Somewhat familiar,Moderate,Perception,tool,85,tool_exp,negative,SensoryTool
ARQR5NIFA1AJ,active,35 - 44,graduate,Male,Somewhat familiar,None,Perception,tool,90,tool_exp,negative,SensoryTool
AR71NXS6I743E,active,45 - 54,undergraduate,Female,Completely familiar,Extensive,Perception,tool,100,tool_exp,negative,SensoryTool
A2SP4BIA2TSRPC,inactive,25 - 34,graduate,Male,Somewhat unfamiliar,None,Perception,tool,58,tool_exp,negative,SensoryTool
A1ODA3Q5H6HTDQ,active,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Perception,tool,55,tool_exp,negative,SensoryTool
A13P6LC1SFXYGS,inactive,35 - 44,high school,Male,Neither familiar  nor unfamiliar,A little,Perception,tool,71,tool_exp,negative,SensoryTool
A3FY6THWKRYN9M,inactive,35 - 44,high school,Female,Somewhat familiar,None,Perception,tool,100,tool_exp,negative,SensoryTool
A1USR9JCAMDGM3,inactive,35 - 44,high school,Female,Neither familiar  nor unfamiliar,A little,Perception,tool,100,tool_exp,negative,SensoryTool
A3QSFE6GKO157S,active,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Perception,tool,100,tool_exp,negative,SensoryTool
AYJGQBBK6KXZ7,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Perception,tool,77,tool_exp,negative,SensoryTool
A2YOVBJ9EXAI8W,active,25 - 34,high school,Female,Somewhat familiar,Moderate,Perception,tool,71,tool_exp,negative,SensoryTool
A2T11H7YI7QPGD,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Significant,Perception,tool,57,tool_exp,negative,SensoryTool
A2VBSFSJXLZZ7A,inactive,35 - 44,high school,Male,Somewhat familiar,None,Perception,tool,70,tool_exp,negative,SensoryTool
AQ2U4H38MELRY,active,35 - 44,high school,Male,Completely unfamiliar,None,Perception,tool,100,tool_exp,negative,SensoryTool
A2XKIP0PJ3FJ20,active,Over 55,undergraduate,Male,Somewhat unfamiliar,None,Perception,tool,100,tool_exp,negative,SensoryTool
AFCMHQWCV6N02,inactive,25 - 34,undergraduate,Male,Somewhat familiar,None,Perception,tool,81,tool_exp,negative,SensoryTool
A2UKCO1M1MEMZW,inactive,Over 55,high school,Male,Neither familiar  nor unfamiliar,A little,Perception,tool,100,tool_exp,negative,SensoryTool
A3Q1EZDNIUK41P,inactive,35 - 44,undergraduate,Female,Somewhat familiar,A little,Perception,tool,100,tool_exp,negative,SensoryTool
A1G34TESSXG1R8,active,25 - 34,high school,Male,Completely familiar,None,Perception,tool,100,tool_exp,negative,SensoryTool
A24DSECWUBZC0Z,active,35 - 44,high school,Male,Completely familiar,A little,Perception,tool,100,tool_exp,negative,SensoryTool
A21STU4Z97J2Z6,inactive,25 - 34,high school,Female,Somewhat familiar,None,Perception,tool,100,tool_exp,negative,SensoryTool
A2BUHMLNE3LUU0,active,18 - 24,undergraduate,Female,Somewhat familiar,A little,Perception,tool,100,tool_exp,negative,SensoryTool
AGTKSA15G1LBN,inactive,18 - 24,high school,Male,Somewhat familiar,A little,Perception,tool,69,tool_exp,negative,SensoryTool
A26NGLGGFTATVN,active,35 - 44,high school,Male,Completely familiar,None,Blame/Praise,Driver,-33,ai_exp,negative,SensoryAI
A2NAKIXS3DVGAA,inactive,25 - 34,undergraduate,Male,Somewhat unfamiliar,Moderate,Blame/Praise,Driver,36,ai_exp,negative,LinguisticAI
A5P12YJP805RG,inactive,25 - 34,high school,Male,Completely unfamiliar,A little,Blame/Praise,Driver,35,ai_exp,negative,LinguisticAI
AG36U7IOG2LAP,active,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,63,ai_exp,negative,LinguisticAI
A1MJVTR0PCKBWW,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Blame/Praise,Driver,-1,ai_exp,negative,SensoryAI
A2JDYN6QM8M5UN,active,25 - 34,high school,Male,Somewhat familiar,None,Blame/Praise,Driver,70,ai_exp,negative,SensoryAI
APGX2WZ59OWDN,inactive,25 - 34,undergraduate,Female,Somewhat familiar,None,Blame/Praise,Driver,47,ai_exp,negative,SensoryAI
A2RRK8SV0VBLTJ,active,18 - 24,high school,Male,Somewhat familiar,None,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
A16335MOISDG1F,active,35 - 44,high school,Male,Somewhat unfamiliar,None,Blame/Praise,Driver,68,ai_exp,negative,SensoryAI
AXMPSUNKUBEIL,inactive,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,71,ai_exp,negative,LinguisticAI
AIEKCWYZTS41V,inactive,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,68,ai_exp,negative,LinguisticAI
ACKG8OU1KHKO2,active,25 - 34,undergraduate,Male,Somewhat familiar,Significant,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
A18T3WK7J16C1B,active,25 - 34,high school,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,63,ai_exp,negative,SensoryAI
A3J2UG22S8BIW4,active,35 - 44,graduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,47,ai_exp,negative,LinguisticAI
A1FVXS8IM5QYO8,active,Over 55,high school,Female,Somewhat familiar,A little,Blame/Praise,Driver,-86,ai_exp,negative,SensoryAI
A3TP7NJZHR6WZ1,inactive,25 - 34,high school,Male,Somewhat familiar,None,Blame/Praise,Driver,66,ai_exp,negative,LinguisticAI
A1GKD3NG1NNHRP,inactive,Over 55,undergraduate,Female,Somewhat unfamiliar,None,Blame/Praise,Driver,71,ai_exp,negative,SensoryAI
A2ONILC0LZKG6Y,inactive,45 - 54,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,Driver,23,ai_exp,negative,SensoryAI
A3FJCLBK3HF4PD,inactive,25 - 34,graduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,-40,ai_exp,negative,SensoryAI
ASQJ4Z3WF3ZFP,active,45 - 54,high school,Female,Somewhat familiar,A little,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A1K8QNLYYYX21W,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,-100,ai_exp,negative,LinguisticAI
A10HW8JXM17XLD,active,35 - 44,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,Driver,-47,ai_exp,negative,LinguisticAI
A2CK0OXMPOR9LE,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,-24,ai_exp,negative,LinguisticAI
A1AAP4BW3TDT67,active,45 - 54,undergraduate,Male,Neither familiar  nor unfamiliar,A little,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
AIWSB4YTN32GF,inactive,25 - 34,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A1P47Q6LZPLQ6P,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,94,ai_exp,negative,LinguisticAI
AU849EHZNGV2Z,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,30,ai_exp,negative,LinguisticAI
A3T1KRG2ENHASZ,active,25 - 34,undergraduate,Female,Somewhat familiar,Significant,Blame/Praise,Driver,35,ai_exp,negative,LinguisticAI
A1YZ0ETOCJO1B2,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,49,ai_exp,negative,SensoryAI
A3VEF4M5FIN7KH,inactive,35 - 44,high school,Male,Completely familiar,A little,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
A2EI075XZT9Y2S,inactive,35 - 44,high school,Male,Somewhat unfamiliar,None,Blame/Praise,Driver,-61,ai_exp,negative,SensoryAI
A27W025UEXS1G0,inactive,35 - 44,high school,Male,Completely familiar,A little,Blame/Praise,Driver,45,ai_exp,negative,SensoryAI
AAQREZOK13OV7,active,25 - 34,undergraduate,Male,Completely familiar,Moderate,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
A2WDF40FA670T9,active,Over 55,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
AV5FCKI1TTSKR,inactive,45 - 54,undergraduate,Male,Completely familiar,Extensive,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
A2FHJCRBRP7VH4,active,25 - 34,high school,Female,Completely familiar,None,Blame/Praise,Driver,-56,ai_exp,negative,SensoryAI
A6JKKANO7F4KD,inactive,Over 55,undergraduate,Male,Somewhat unfamiliar,A little,Blame/Praise,Driver,72,ai_exp,negative,LinguisticAI
A38I0E8UK53ME5,inactive,35 - 44,undergraduate,Female,Somewhat unfamiliar,None,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A3FNC8ELMK8YJA,inactive,Over 55,graduate,Female,Somewhat familiar,None,Blame/Praise,Driver,78,ai_exp,negative,LinguisticAI
A1P6OXEJ86HQRM,active,35 - 44,undergraduate,Male,Somewhat unfamiliar,None,Blame/Praise,Driver,80,ai_exp,negative,SensoryAI
AMPR904VJJFZY,active,25 - 34,graduate,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,2,ai_exp,negative,LinguisticAI
A2B153AHPWHLH1,inactive,Over 55,undergraduate,Male,Somewhat familiar,None,Blame/Praise,Driver,88,ai_exp,negative,SensoryAI
A1PTX4IB9R34LI,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Blame/Praise,Driver,-81,ai_exp,negative,LinguisticAI
A204Q4T20BP8V,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,53,ai_exp,negative,SensoryAI
A2M183CETUMR96,inactive,35 - 44,primary school,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,34,ai_exp,negative,SensoryAI
A3AJJHOAV7WIUQ,inactive,45 - 54,undergraduate,Female,Completely familiar,A little,Blame/Praise,Driver,62,ai_exp,negative,LinguisticAI
A3RYI5HXC2MJLN,inactive,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,39,ai_exp,negative,LinguisticAI
A2ELXYKRPPGRPB,active,35 - 44,undergraduate,Female,Somewhat familiar,Moderate,Blame/Praise,Driver,67,ai_exp,negative,SensoryAI
A1OZPLHNIU1519,inactive,Over 55,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,68,ai_exp,negative,LinguisticAI
A163XFZG5BI0XU,active,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,82,ai_exp,negative,LinguisticAI
A2WJMGV0HKQG3Z,inactive,Over 55,high school,Female,Somewhat familiar,A little,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A2KW87ZD2ELYNG,active,35 - 44,high school,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,38,ai_exp,negative,LinguisticAI
A1S1K7134S2VUC,inactive,45 - 54,graduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,68,ai_exp,negative,SensoryAI
A2NI22SB1OFE1S,active,25 - 34,undergraduate,Female,Somewhat unfamiliar,None,Blame/Praise,Driver,97,ai_exp,negative,SensoryAI
A11F3MA5FWH6SJ,inactive,35 - 44,high school,Male,Somewhat familiar,None,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A3I40B0FATY8VH,active,25 - 34,high school,Male,Somewhat unfamiliar,None,Blame/Praise,Driver,-45,ai_exp,negative,SensoryAI
A1A0F0BAX3CDTF,active,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Blame/Praise,Driver,-19,ai_exp,negative,LinguisticAI
A31USOVE4ZIOCE,inactive,18 - 24,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,68,ai_exp,negative,SensoryAI
A272X64FOZFYLB,active,25 - 34,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,69,ai_exp,negative,SensoryAI
A1UXVLMCA3PBIL,active,45 - 54,high school,Female,Somewhat unfamiliar,None,Blame/Praise,Driver,36,ai_exp,negative,SensoryAI
A4J4GGMKJ68L0,inactive,18 - 24,undergraduate,Male,Completely familiar,Extensive,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A2PSR3CMNR1R9X,inactive,35 - 44,high school,Male,Somewhat unfamiliar,None,Blame/Praise,Driver,60,ai_exp,negative,LinguisticAI
A358YR7MWC6LRH,active,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
AFK9ALQK5GPNG,active,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,10,ai_exp,negative,SensoryAI
AQRKP48O0WKBW,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,60,ai_exp,negative,SensoryAI
A3L2XKXABNO0N5,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Blame/Praise,Driver,-33,ai_exp,negative,LinguisticAI
A2V6E7SGEU0EFD,active,25 - 34,graduate,Male,Neither familiar  nor unfamiliar,Moderate,Blame/Praise,Driver,-31,ai_exp,negative,LinguisticAI
AWO111PUS65OY,inactive,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,75,ai_exp,negative,SensoryAI
A3HQXCWOIQKT4F,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,68,ai_exp,negative,LinguisticAI
A107RJSS561Y7R,active,35 - 44,high school,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,-81,ai_exp,negative,SensoryAI
A11WCFPJSR5VZP,inactive,25 - 34,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A1TPGXT718D68E,active,35 - 44,undergraduate,Female,Completely familiar,None,Blame/Praise,Driver,-32,ai_exp,negative,LinguisticAI
A1LRJ4U04532TM,inactive,45 - 54,high school,Female,Somewhat familiar,None,Blame/Praise,Driver,-98,ai_exp,negative,LinguisticAI
AR5RKWHR0DUCS,active,Over 55,undergraduate,Male,Somewhat unfamiliar,A little,Blame/Praise,Driver,70,ai_exp,negative,SensoryAI
APV3GK8ZEXB0J,active,Over 55,undergraduate,Female,Somewhat unfamiliar,None,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A235DXY5FJN0IW,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
A37S96RT1P1IT2,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Blame/Praise,Driver,-86,ai_exp,negative,SensoryAI
A2XPWASDT8AYXH,active,45 - 54,undergraduate,Male,Somewhat familiar,Extensive,Blame/Praise,Driver,-37,ai_exp,negative,LinguisticAI
A1I7H6RDJS4EKN,inactive,Over 55,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,45,ai_exp,negative,LinguisticAI
A3RHJEMZ4EGY2U,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
AHZ7C7ETHYX3N,inactive,Over 55,undergraduate,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
A307K1CZXGBN4L,active,45 - 54,graduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,71,ai_exp,negative,SensoryAI
A13FUEPWBCLBUY,active,35 - 44,graduate,Male,Completely familiar,None,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A2SLEMDA17XTZ1,inactive,45 - 54,high school,Female,Somewhat unfamiliar,A little,Blame/Praise,Driver,70,ai_exp,negative,SensoryAI
A5NE8TWS8ZV7B,active,35 - 44,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,Driver,-100,ai_exp,negative,LinguisticAI
A2VA0NCPWJ8XZG,inactive,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
AOOLS8280CL0Z,inactive,Over 55,high school,Female,Somewhat familiar,None,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A1BIJGB7XA0GME,active,Over 55,undergraduate,Female,Somewhat familiar,None,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
A27O7H19C0WQ7T,active,35 - 44,undergraduate,Female,Somewhat familiar,None,Blame/Praise,Driver,-98,ai_exp,negative,SensoryAI
A30MP4LXV4MIFD,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,-17,ai_exp,negative,LinguisticAI
A3N7R7P9HP2YB6,inactive,Over 55,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A2SWQM5X54P1O5,active,35 - 44,undergraduate,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,-57,ai_exp,negative,LinguisticAI
A1FHC4Z6QXDQSS,active,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,44,ai_exp,negative,SensoryAI
A3H32595TVJ34Q,active,35 - 44,high school,Female,Somewhat familiar,None,Blame/Praise,Driver,-39,ai_exp,negative,SensoryAI
A3LL096CAY5WHB,inactive,25 - 34,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,-100,ai_exp,negative,LinguisticAI
AJRY9ALX8069Y,inactive,35 - 44,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,Driver,89,ai_exp,negative,SensoryAI
A1WJIRT360P5VB,inactive,35 - 44,high school,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
ADJ9I7ZBFYFH7,active,25 - 34,high school,Male,Neither familiar  nor unfamiliar,A little,Blame/Praise,Driver,91,ai_exp,negative,SensoryAI
A3ROADR7T6811,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,A little,Blame/Praise,Driver,16,ai_exp,negative,LinguisticAI
A3APKUC67F9IMW,active,35 - 44,undergraduate,Male,Completely familiar,Moderate,Blame/Praise,Driver,63,ai_exp,negative,LinguisticAI
A3VL1CBZ3BGQK7,active,45 - 54,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,Driver,97,ai_exp,negative,LinguisticAI
A2NKW6JBEM4LL4,inactive,35 - 44,graduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,90,ai_exp,negative,SensoryAI
A1VRG5HKZC0H0C,inactive,35 - 44,graduate,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,80,ai_exp,negative,LinguisticAI
A1T643M1P572AA,inactive,35 - 44,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,82,ai_exp,negative,LinguisticAI
A46JB04UAHTCJ,active,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,-14,ai_exp,negative,SensoryAI
A1A7HKFWGH77QH,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,-72,ai_exp,negative,SensoryAI
A3C3Q963MQDPGT,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
A2R75YFKVALBXE,inactive,Over 55,graduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,44,ai_exp,negative,LinguisticAI
A1VWLIXBS4WDOD,active,35 - 44,undergraduate,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,Driver,96,ai_exp,negative,SensoryAI
A38OPVI04AH4JG,inactive,45 - 54,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
AMELYCC59JKB0,active,35 - 44,undergraduate,Female,Somewhat familiar,None,Blame/Praise,Driver,83,ai_exp,negative,LinguisticAI
A28BWXVCFZI7EU,inactive,25 - 34,graduate,Female,Somewhat familiar,A little,Blame/Praise,Driver,54,ai_exp,negative,LinguisticAI
A17LWFDOQOYQXS,inactive,25 - 34,graduate,Male,Somewhat familiar,A little,Blame/Praise,Driver,2,ai_exp,negative,SensoryAI
A3E8SXH0BAYG85,active,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,90,ai_exp,negative,SensoryAI
A11S8IAAVDXCUS,active,25 - 34,high school,Female,Somewhat familiar,None,Blame/Praise,Driver,50,ai_exp,negative,LinguisticAI
A20X6V1AAXZGNZ,active,25 - 34,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,100,ai_exp,negative,SensoryAI
A1WEN4S934ZZ1U,active,18 - 24,undergraduate,Female,Somewhat familiar,None,Blame/Praise,Driver,31,ai_exp,negative,LinguisticAI
A2N533GEQEZ7ZB,active,35 - 44,undergraduate,Female,Somewhat familiar,Significant,Blame/Praise,Driver,21,ai_exp,negative,LinguisticAI
A3CTXWISODY7D8,inactive,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,Driver,65,ai_exp,negative,LinguisticAI
A19WXS1CLVLEEX,inactive,Over 55,undergraduate,Male,Somewhat familiar,None,Blame/Praise,Driver,-37,ai_exp,negative,LinguisticAI
A2Q7Q8O7H77FMF,inactive,25 - 34,undergraduate,Female,Completely familiar,Significant,Blame/Praise,Driver,-30,ai_exp,negative,SensoryAI
A2DVV59R1CQU6T,inactive,25 - 34,undergraduate,Other,Somewhat familiar,Moderate,Blame/Praise,Driver,100,ai_exp,negative,LinguisticAI
